timestamp,station,rainfall_mm,source
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 03:55:56,IBALAN17,8.1,weather
2026-03-02 03:55:56,ITABAL8,5.59,weather
2026-03-02 03:55:56,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 04:21:56,IBALAN17,8.41,weather
2026-03-02 04:21:56,ITABAL8,6.1,weather
2026-03-02 04:21:56,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 04:45:04,IBALAN17,8.41,weather
2026-03-02 04:45:04,ITABAL8,6.4,weather
2026-03-02 04:45:04,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 04:59:01,IBALAN17,8.41,weather
2026-03-02 04:59:01,ITABAL8,6.4,weather
2026-03-02 04:59:01,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 05:27:40,IBALAN17,8.41,weather
2026-03-02 05:27:40,ITABAL8,6.4,weather
2026-03-02 05:27:40,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 05:45:25,IBALAN17,8.41,weather
2026-03-02 05:45:25,ITABAL8,6.4,weather
2026-03-02 05:45:25,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 05:56:37,IBALAN17,8.41,weather
2026-03-02 05:56:37,ITABAL8,6.4,weather
2026-03-02 05:56:37,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 06:21:39,IBALAN17,8.41,weather
2026-03-02 06:21:39,ITABAL8,6.4,weather
2026-03-02 06:21:39,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 06:45:37,IBALAN17,8.41,weather
2026-03-02 06:45:37,ITABAL8,6.4,weather
2026-03-02 06:45:37,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 06:59:23,IBALAN17,8.41,weather
2026-03-02 06:59:23,ITABAL8,6.4,weather
2026-03-02 06:59:23,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 07:29:40,IBALAN17,8.41,weather
2026-03-02 07:29:40,ITABAL8,6.4,weather
2026-03-02 07:29:40,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 07:48:38,IBALAN17,8.41,weather
2026-03-02 07:48:38,ITABAL8,6.4,weather
2026-03-02 07:48:38,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 07:59:09,IBALAN17,8.41,weather
2026-03-02 07:59:09,ITABAL8,6.4,weather
2026-03-02 07:59:09,ITABAL9,0.79,weather
2026-03-01T23:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-01T23:59,VP OB 1 SIS,0.0,meteobot
2026-03-01T23:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-01T23:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 10:33:41,IBALAN17,8.41,weather
2026-03-02 10:33:41,ITABAL8,6.4,weather
2026-03-02 10:33:41,ITABAL9,0.79,weather
2026-03-02T10:35,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T10:33,VP OB 1 SIS,0.0,meteobot
2026-03-02T10:34,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T10:35,CSA BONTANG SIS,0.0,meteobot
2026-03-02 12:27:46,IBALAN17,8.41,weather
2026-03-02 12:27:46,ITABAL8,6.4,weather
2026-03-02 12:27:46,ITABAL9,0.79,weather
2026-03-02T12:29,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T12:27,VP OB 1 SIS,0.0,meteobot
2026-03-02T12:28,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T12:29,CSA BONTANG SIS,0.0,meteobot
2026-03-02 13:34:41,IBALAN17,8.41,weather
2026-03-02 13:34:41,ITABAL8,6.4,weather
2026-03-02 13:34:41,ITABAL9,0.79,weather
2026-03-02T13:36,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T13:34,VP OB 1 SIS,0.0,meteobot
2026-03-02T13:35,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T13:36,CSA BONTANG SIS,0.0,meteobot
2026-03-02 14:33:47,IBALAN17,8.41,weather
2026-03-02 14:33:47,ITABAL8,6.4,weather
2026-03-02 14:33:47,ITABAL9,0.79,weather
2026-03-02T14:35,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T14:33,VP OB 1 SIS,0.0,meteobot
2026-03-02T14:34,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T14:35,CSA BONTANG SIS,0.0,meteobot
2026-03-02 15:33:29,IBALAN17,8.41,weather
2026-03-02 15:33:29,ITABAL8,6.4,weather
2026-03-02 15:33:29,ITABAL9,0.79,weather
2026-03-02T15:34,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T15:33,VP OB 1 SIS,0.0,meteobot
2026-03-02T15:33,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T15:34,CSA BONTANG SIS,0.0,meteobot
2026-03-02 16:03:49,IBALAN17,8.41,weather
2026-03-02 16:03:49,ITABAL8,6.4,weather
2026-03-02 16:03:49,ITABAL9,0.79,weather
2026-03-02T16:05,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T16:03,VP OB 1 SIS,0.0,meteobot
2026-03-02T16:04,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T16:05,CSA BONTANG SIS,0.0,meteobot
2026-03-02 16:57:49,IBALAN17,8.41,weather
2026-03-02 16:57:49,ITABAL8,6.4,weather
2026-03-02 16:57:49,ITABAL9,0.79,weather
2026-03-02T16:59,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T16:57,VP OB 1 SIS,0.0,meteobot
2026-03-02T16:58,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T16:59,CSA BONTANG SIS,0.0,meteobot
2026-03-02 17:52:28,IBALAN17,8.41,weather
2026-03-02 17:52:28,ITABAL8,6.4,weather
2026-03-02 17:52:28,ITABAL9,0.79,weather
2026-03-02T17:53,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T17:52,VP OB 1 SIS,0.0,meteobot
2026-03-02T17:52,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T17:53,CSA BONTANG SIS,0.0,meteobot
2026-03-02 18:32:15,IBALAN17,8.41,weather
2026-03-02 18:32:15,ITABAL8,6.4,weather
2026-03-02 18:32:15,ITABAL9,0.79,weather
2026-03-02T18:33,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T18:32,VP OB 1 SIS,0.0,meteobot
2026-03-02T18:32,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T18:33,CSA BONTANG SIS,0.0,meteobot
2026-03-02 19:11:06,IBALAN17,8.41,weather
2026-03-02 19:11:06,ITABAL8,6.4,weather
2026-03-02 19:11:06,ITABAL9,0.79,weather
2026-03-02T19:12,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T19:11,VP OB 1 SIS,0.0,meteobot
2026-03-02T19:11,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T19:12,CSA BONTANG SIS,0.0,meteobot
2026-03-02 19:45:27,IBALAN17,8.41,weather
2026-03-02 19:45:27,ITABAL8,6.4,weather
2026-03-02 19:45:27,ITABAL9,0.79,weather
2026-03-02T19:46,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T19:45,VP OB 1 SIS,0.0,meteobot
2026-03-02T19:45,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T19:46,CSA BONTANG SIS,0.0,meteobot
2026-03-02 20:01:18,IBALAN17,8.41,weather
2026-03-02 20:01:18,ITABAL8,6.4,weather
2026-03-02 20:01:18,ITABAL9,0.79,weather
2026-03-02T20:02,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T20:01,VP OB 1 SIS,0.0,meteobot
2026-03-02T20:01,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T20:02,CSA BONTANG SIS,0.0,meteobot
2026-03-02 21:19:50,IBALAN17,8.41,weather
2026-03-02 21:19:50,ITABAL8,6.4,weather
2026-03-02 21:19:50,ITABAL9,0.79,weather
2026-03-02T21:21,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T21:19,VP OB 1 SIS,0.0,meteobot
2026-03-02T21:20,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T21:21,CSA BONTANG SIS,0.0,meteobot
2026-03-02 22:10:09,IBALAN17,8.41,weather
2026-03-02 22:10:09,ITABAL8,6.4,weather
2026-03-02 22:10:09,ITABAL9,0.79,weather
2026-03-02T22:11,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T22:10,VP OB 1 SIS,0.0,meteobot
2026-03-02T22:10,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T22:11,CSA BONTANG SIS,0.0,meteobot
2026-03-02 22:58:59,IBALAN17,8.41,weather
2026-03-02 22:58:59,ITABAL8,6.4,weather
2026-03-02 22:58:59,ITABAL9,0.79,weather
2026-03-02T23:00,VP SABANG TIMUR SIS,0.0,meteobot
2026-03-02T22:59,VP OB 1 SIS,0.0,meteobot
2026-03-02T22:59,PITSTOP AMBON SIS,0.0,meteobot
2026-03-02T23:00,CSA BONTANG SIS,0.0,meteobot
2026-03-02 23:46:54,IBALAN17,8.41,weather
2026-03-02 23:46:54,ITABAL8,6.4,weather
2026-03-02 23:46:54,ITABAL9,0.79,weather
2026-03-02T23:48,VP SABANG TIMUR SIS,0.0,meteobot
